"year","country","school_id","student_id","mother_educ","father_educ","gender","computer","internet","math","read","science","stu_wgt","desk","room","dishwasher","television","computer_n","car","book","wealth","escs"
"2018","LTU","44000007","44006435","ISCED 3B, C","ISCED 3A","female","yes","yes",461.939,476.078,449.856,3.09046,"yes","yes",,"1","1","1","101-200",-1.0363,0.4497
"2018","LTU","44000275","44000724","ISCED 3A","ISCED 3A","female","yes","yes",592.882,668.525,610.223,2.40665,"yes","yes",,"3+","3+","2","101-200",0.88,1.345
"2018","LTU","44000347","44003239","ISCED 3A","ISCED 3A","male","yes","yes",588.522,454.011,527.663,2.5151,"yes","yes",,"3+","3+","3+","201-500",0.9119,1.7449
"2018","LTU","44000241","44004552","ISCED 3B, C","ISCED 3B, C","male","yes","yes",446.877,413.45,382.404,5.16572,"yes","yes",,"1","1","1","0-10",-1.0363,-1.6092
"2018","LTU","44000046","44001989","ISCED 2","ISCED 2","male","yes","yes",399.489,371.075,400.196,2.41622,"yes","yes",,"3+","2","1","26-100",0.2124,-0.2421
"2018","LTU","44000102","44008770",,,"male","yes","yes",346.961,294.731,323.054,7.2414,"yes","yes",,"3+","3+","3+","26-100",0.764,
"2018","LTU","44000176","44009001","ISCED 2","ISCED 2","male","yes","yes",429.641,424.96,429.732,3.10046,"yes","yes",,"2","2","0","26-100",-0.5224,-0.8379
"2018","LTU","44000314","44000783","ISCED 2","ISCED 2","male","yes","yes",493.883,446.372,465.114,3.6207,"yes","yes",,"2","1","1","26-100",-1.3182,0.78
"2018","LTU","44000285","44005427","ISCED 3A","ISCED 3A","female","yes","yes",698.093,687.89,705.587,8.86039,"yes","yes",,"2","3+","2","201-500",0.5536,0.967
"2018","LTU","44000024","44008772","ISCED 3A","ISCED 3B, C","male","yes","yes",515.805,450.64,495.797,3.18327,"yes","yes",,"3+","2","2","26-100",-0.0245,-0.0607
"2018","LTU","44000141","44002358","ISCED 3A","ISCED 3A","female","yes","yes",635.045,634.89,624.606,4.2793,"yes","yes",,"1","1","2","101-200",0.2121,0.4796
"2018","LTU","44000259","44003805","ISCED 3A","ISCED 3B, C","female","no","yes",416.302,412.04,385.146,2.78717,"yes","yes",,"3+","3+","1","26-100",-0.0113,-0.2884
"2018","LTU","44000230","44001885","ISCED 3A","ISCED 3A","male","yes","yes",506.859,454.275,465.217,1.3261,"yes","yes",,"3+","2","1","201-500",-0.2973,-0.6832
"2018","LTU","44000107","44008631","ISCED 3B, C","ISCED 3B, C","female","yes","yes",488.535,491.015,506.124,2.67074,"yes","yes",,"2","2","2","26-100",-0.421,-0.5277
"2018","LTU","44000067","44009427","ISCED 3A","ISCED 1","female","yes","yes",300.452,370.226,371.887,6.60559,"yes","yes",,"2","1",,"0-10",-1.6163,-1.6472
"2018","LTU","44000242","44001608","ISCED 3A","ISCED 3A","male","yes","yes",542.667,477.409,533.987,2.8844,"yes","yes",,"3+","2","1","26-100",0.2839,0.6867
"2018","LTU","44000333","44001068","ISCED 3A","ISCED 3A","female","yes","yes",600.653,642.52,651.968,4.49802,"yes","yes",,"1","1","1","101-200",-1.3098,0.9381
"2018","LTU","44000133","44005513","ISCED 3B, C","ISCED 2","female","yes","yes",370.027,378.731,358.382,6.90175,"yes","yes",,"1","3+","1","0-10",-0.1269,-1.1082
"2018","LTU","44000310","44008614","ISCED 3A","ISCED 3A","female","yes","yes",542.228,580.655,628.076,3.52284,"yes","yes",,"1","1","3+","101-200",-0.6496,0.7346
"2018","LTU","44000297","44005004","ISCED 3A","ISCED 2","female","yes","yes",426.758,437.447,432.52,1.96384,"yes","yes",,"2","1","2","101-200",-0.7132,0.0992
"2018","LTU","44000336","44005730","ISCED 3A","ISCED 3A","female","yes","yes",573.635,661.083,631.394,4.3038,"yes","yes",,"3+","3+","2","101-200",0.4541,0.6643
"2018","LTU","44000032","44003171","ISCED 3B, C","ISCED 3B, C","female","yes","yes",701.327,641.922,656.798,1.51899,"yes","yes",,"2","2","1","101-200",0.0481,1.0713
"2018","LTU","44000220","44003775",,,"female","yes","yes",520.677,546.143,498.058,5.11465,"yes","no",,"1","1","1","11-25",-1.2202,0.1799
"2018","LTU","44000062","44003249","ISCED 3A",,"female",,,408.085,402.023,404.032,2.63269,,,,"3+","3+","2",,0.5862,1.2301
"2018","LTU","44000087","44008882","ISCED 2","ISCED 2","male","yes","yes",636.163,606.771,631.209,5.81419,"yes","yes",,"2","2","2","26-100",0.2856,0.8687
"2018","LTU","44000290","44001697","ISCED 3A","ISCED 3A","male","yes","yes",399.238,415.773,505.254,2.99796,"yes","yes",,"3+","1","2","0-10",-0.3371,-0.2181
"2018","LTU","44000162","44008586","ISCED 2","ISCED 2","male","yes","yes",343.085,431.337,314.551,6.18557,"yes","yes",,"2","2","1","11-25",-0.2413,-0.4413
"2018","LTU","44000345","44003515","ISCED 3B, C",,"female","yes","yes",484.391,466.162,418.003,3.73813,"yes","yes",,"3+","2","1","26-100",-0.2973,-1.319
"2018","LTU","44000111","44005253","ISCED 2","ISCED 2","male","yes","no",361.713,279.573,334.455,3.62668,"yes","yes",,"1","0","0","101-200",-2.6749,-1.539
"2018","LTU","44000296","44000859","ISCED 3A","ISCED 3B, C","male","yes","yes",446.606,397.138,411.126,2.34626,"yes","yes",,"1","3+","1","101-200",-0.1075,0.953
"2018","LTU","44000040","44003143","ISCED 3A","ISCED 3A","male","yes","yes",473.342,377.758,388.713,1.39907,"yes","yes",,"2","2","2","0-10",-0.3692,-0.4016
"2018","LTU","44000218","44000855","ISCED 3B, C","ISCED 2","male","yes","yes",424.245,332.613,320.346,3.15111,"yes","yes",,"2","2","2","11-25",-0.1964,-1.1626
"2018","LTU","44000139","44009459","ISCED 3B, C","ISCED 3B, C","male","yes","yes",502.389,455.812,441.934,3.36896,"yes","yes",,"3+","1","2","11-25",-0.7218,0.4176
"2018","LTU","44000249","44007638","ISCED 2","ISCED 2","female","yes","yes",503.174,450.149,436.703,2.78597,"yes","yes",,"3+","2","3+","0-10",0.3306,-0.4333
"2018","LTU","44000115","44008806","ISCED 3A","ISCED 3A","male","yes","yes",390.066,375.564,338.273,2.37966,"yes","yes",,"3+","2","2","26-100",-0.2511,0.1967
"2018","LTU","44000350","44003990","ISCED 3B, C","ISCED 3B, C","male","yes","yes",414.308,416.896,386.047,3.47265,"yes","yes",,"2","3+","1","0-10",-0.7999,-1.4961
"2018","LTU","44000329","44005858",,,"male","yes","yes",370.55,323.073,379.706,2.34118,"yes","yes",,"3+","2","3+","101-200",0.3306,
"2018","LUX","44200008","44203449","ISCED 3A","ISCED 3A","female","yes","yes",546.868,513.542,575.845,1,"yes","yes",,"3+","3+","2","201-500",1.4985,1.2675
"2018","LUX","44200024","44201894",,,"male","yes","yes",445.827,401.915,394.602,1.07407,"yes","yes",,"3+","3+","1","0-10",0.4116,
"2018","LUX","44200038","44203210","ISCED 3A","ISCED 3B, C","female","yes","yes",476.652,466.034,438.8,1.01639,"yes","yes",,"2","2","2","101-200",-0.3244,0.039
"2018","LUX","44200036","44205199","ISCED 3B, C","ISCED 2","male","yes","yes",565.887,552.957,607.812,1,"yes","yes",,"3+","3+","2","more than 500",-0.0171,-0.536
"2018","LUX","44200013","44204860","ISCED 3A","ISCED 3A","male","yes","yes",342.686,346.8,406.99,1.04545,"yes","yes",,"3+","3+","3+","0-10",2.0653,0.983
"2018","LUX","44200044","44204338","less than ISCED1","less than ISCED1","male","no","yes",406.936,390.156,396.881,1.08434,"yes","yes",,"3+","2","3+","26-100",0.2527,-2.4297
"2018","LUX","44200015","44201691","ISCED 3A","ISCED 3A","male","yes","yes",630.415,568.923,554.502,1.0404,"yes","yes",,"1","2","1","more than 500",-0.6561,0.3849
"2018","LUX","44200015","44200796","ISCED 3A","ISCED 3A","female","yes","yes",600.885,570.702,558.928,1.04615,"yes","yes",,"1","3+","3+","201-500",0.5113,1.2365
"2018","LUX","44200034","44205532","ISCED 3A","ISCED 3A","female","yes","yes",511.417,502.57,507.089,1.025,"yes","yes",,"2","3+","3+","more than 500",0.9675,1.7344
"2018","LUX","44200011","44202435",,"ISCED 3A","male","yes","yes",611.754,464.721,544.636,1.03077,"yes","yes",,"2","3+","3+","201-500",0.6485,1.3087
"2018","LUX","44200025","44200584","ISCED 3B, C","ISCED 2","female","yes","yes",368.764,465.639,438.925,1.09524,"yes","yes",,"3+","3+","3+","101-200",0.8871,-0.5041
"2018","LUX","44200025","44203576","ISCED 2","ISCED 3A","male","yes","yes",474.371,521.509,481.95,1.03509,"yes","yes",,"3+","2","2","201-500",0.0036,0.5912
"2018","LUX","44200028","44201167","ISCED 3A",,"male","yes","yes",597.162,613.804,591.26,1.02381,"yes","yes",,"1",,"2","201-500",0.1419,0.8574
"2018","LUX","44200040","44202729","less than ISCED1","ISCED 1","female","yes","yes",289.448,378.156,385.06,1,"yes","yes",,"3+","1","1","0-10",-0.0648,-2.2713
"2018","LUX","44200043","44202170","less than ISCED1","ISCED 3A","male","yes","yes",430.786,375.513,449.569,1.08333,"yes","yes",,"3+","3+","3+","201-500",2.9662,1.2106
"2018","LUX","44200008","44204912","ISCED 3A","ISCED 3A","male","yes","yes",508.476,444.711,536.156,1,"yes","yes",,"2","3+","2","101-200",0.4794,1.2742
"2018","LUX","44200033","44203800","ISCED 2","ISCED 1","female","yes","yes",443.126,389.475,435.735,1.07,"yes","yes",,"1","1","0","0-10",-1.8996,-2.1044
"2018","LUX","44200045","44202591","ISCED 3A","ISCED 3A","male","yes","yes",452.703,394.49,443.256,1,"yes","yes",,"3+","3+","2","201-500",2.2937,1.8883
"2018","LUX","44200015","44204347","ISCED 3A","ISCED 3A","male","yes","yes",735.513,606.59,625.478,1.0404,"yes","yes",,"1","3+","1","201-500",0.0735,1.1626
"2018","LUX","44200012","44202197","ISCED 3A","ISCED 3A","male","yes","yes",618.732,655.18,613.411,1.05,"yes","yes",,"1","3+","1","201-500",0.1842,1.413
"2018","LUX","44200019","44202138","ISCED 3A","ISCED 3A","male","yes","yes",447.803,375.527,466.84,1,"yes","yes",,"2","3+","3+","201-500",1.6291,1.6473
"2018","LUX","44200012","44204412","ISCED 3A","ISCED 3A","male","yes","yes",582.991,566.13,547.617,1.05,"yes","yes",,"1","3+",,"more than 500",0.6349,1.4648
"2018","LUX","44200045","44202007","ISCED 3A","ISCED 3A","male","yes","yes",642.684,534.87,606.59,1.01961,"yes","yes",,"3+","3+","3+","201-500",0.8362,1.2963
"2018","LUX","44200016","44203763","ISCED 2",,"male","yes","yes",319.452,379.519,454.049,1.01053,"yes","yes",,"1","1","1","11-25",-1.6568,-1.3533
"2018","LUX","44200008","44200305","ISCED 3A","ISCED 3A","female","yes","yes",490.056,562.205,522.872,1.09615,"yes","yes",,"2","3+","3+","201-500",0.7413,1.4174
"2018","LUX","44200001","44204647","ISCED 3A","ISCED 3B, C","female","yes","yes",510.874,543.26,513.425,1,"yes","yes",,"3+","3+","3+","more than 500",2.1286,1.1884
"2018","LUX","44200022","44205884","ISCED 3B, C","ISCED 2","male","yes","yes",651.99,535.24,609.44,1.01923,"yes","yes",,"3+","3+","2","26-100",0.9855,0.8624
"2018","LUX","44200024","44205122","ISCED 3B, C","ISCED 3B, C","female","yes","yes",368.895,427.784,492.942,1,"yes","yes",,"3+","3+","3+","26-100",1.7947,-0.1987
"2018","LUX","44200005","44201388","ISCED 3A","ISCED 3B, C","female","yes","yes",561.202,462.748,506.914,1.02273,"yes","yes",,"1","1","2","more than 500",-0.0863,0.9606
"2018","LUX","44200016","44205594","ISCED 3A","ISCED 3B, C","female","no","yes",457.564,480.88,431.484,1.02667,"yes","yes",,"2","0","2","101-200",-0.1709,-0.5172
"2018","LUX","44200035","44205028","ISCED 3B, C","ISCED 2","male","no","no",539.728,608.982,584.11,1.14286,"yes","no",,"1","1","1","201-500",-1.9727,-1.2463
"2018","LUX","44200046","44201367","ISCED 2","ISCED 3A","male","yes","yes",418.415,426.296,456.624,1.09677,"yes","yes",,"3+","3+","2","26-100",0.8093,-0.2772
"2018","LUX","44200006","44200984","ISCED 3A","ISCED 3A","female","yes","yes",619.681,678.53,611.834,1.11111,"yes","yes",,"3+","3+","3+","more than 500",2.9662,2.0761
"2018","LUX","44200046","44204341","ISCED 2","ISCED 3B, C","male","yes","yes",536.638,488.186,541.321,1.11538,"yes","yes",,"3+","2","2","101-200",0.5453,-0.1269
"2018","LUX","44200037","44205655","ISCED 3A","ISCED 3A","female","yes","yes",546.599,575.211,618.796,1.10417,"yes","yes",,"3+","3+","2","201-500",0.7528,0.7895
"2018","LUX","44200044","44204365",,,"female","yes","yes",430.15,483.75,470.051,1.03077,"yes","yes",,"1","3+","1","101-200",-0.5317,-1.3671
"2018","LUX","44200011","44201144","ISCED 3A","ISCED 3A","female","yes","yes",427.444,426.805,491.964,1.03448,"yes","yes",,"3+","3+","2","more than 500",0.3208,0.7215
"2018","LUX","44200006","44201822","ISCED 3B, C","ISCED 3A","female","yes","yes",489.676,518.481,487.634,1.11111,"yes","yes",,"3+","3+",,"26-100",2.3399,1.5108
"2018","LUX","44200039","44204769","ISCED 3A","ISCED 2","male","yes","yes",546.531,482.883,531.661,1.03704,"yes","yes",,"3+","3+","2","more than 500",0.4437,0.0583
"2018","LUX","44200015","44205290","ISCED 3A","ISCED 3A","female","yes","yes",479.945,548.383,542.759,1.04615,"yes","yes",,"1","1","2","101-200",-0.4463,0.935
"2018","LUX","44200019","44200979","ISCED 3A","ISCED 3A","female","yes","yes",614.348,666.813,624.91,1,"yes","yes",,"2","3+","2","more than 500",1.2127,1.6261
"2018","LUX","44200034","44203786",,,"female",,,593.968,526.273,560.107,1.025,"yes","yes",,,,,"101-200",,-0.85
"2018","LUX","44200008","44202025","ISCED 3A","ISCED 3A","male","yes","yes",425.241,450.336,489.809,1,"yes","yes",,"2","2","3+","26-100",0.3696,0.5088
"2018","LUX","44200004","44204765","ISCED 2","ISCED 2","female","yes","yes",412.366,364.172,396.487,1.11765,"yes","yes",,"2","2","3+","11-25",-0.3055,-1.4148
"2018","LUX","44200033","44205550","ISCED 3B, C","ISCED 3B, C","male","yes","yes",283.967,217.62,279.072,1.06723,"yes","no",,"2","3+","2","0-10",0.2786,-0.1846
"2018","LUX","44200029","44204385","ISCED 1","ISCED 2","female","no","yes",384.826,371.217,363.482,1,"no","no",,"1","0","2","26-100",-1.1978,-1.9826
"2018","LUX","44200043","44204446","ISCED 3A","ISCED 3A","male","yes","yes",633.239,623.031,600.147,1.13636,"yes","yes",,"3+","3+","2","more than 500",1.4985,1.2337
"2018","LUX","44200015","44205789","ISCED 3A","ISCED 3A","male","yes","yes",609.168,629.426,625.901,1.0404,"yes","yes",,"1","2","2","more than 500",0.1372,1.2692
"2018","LUX","44200045","44203679","ISCED 3A","ISCED 3B, C","female","no","yes",529.042,579.47,538.773,1,"yes","yes",,"2","1","2","101-200",-0.0582,0.4978
"2018","LUX","44200012","44202206","ISCED 3A","ISCED 3A","male","yes","yes",722.443,609.864,670.768,1.05882,"yes","yes",,"2","3+","2","more than 500",1.6084,1.4767
"2018","LVA","42800098","42800735","ISCED 3B, C","ISCED 2","female","yes","yes",464.647,413.247,435.699,2.8379,"yes","yes",,"1","0","2","26-100",-0.7491,-0.0955
"2018","LVA","42800255","42806027","ISCED 3A","ISCED 3B, C","male","yes","yes",428.546,355.875,404.257,4.76419,"yes","yes",,"2","2","3+","more than 500",0.5901,-0.3282
"2018","LVA","42800079","42801200","ISCED 3A","ISCED 3B, C","female","yes","yes",477.804,418.199,493.421,5.03403,"yes","yes",,"3+","2","2","11-25",-0.093,0.1393
"2018","LVA","42800176","42807402","ISCED 3A","ISCED 3B, C","female","yes","yes",598.973,631.896,557.424,3.74325,"yes","yes",,"2","3+","2","101-200",0.0248,0.4212
"2018","LVA","42800165","42803451","ISCED 3A","ISCED 3B, C","female","yes","yes",515.762,503.108,590.048,2.03379,"yes","yes",,"1","3+","2","26-100",0.4447,-0.3519
"2018","LVA","42800298","42800001","ISCED 2","ISCED 2","female","yes","yes",410.441,434.315,423.178,3.09665,"yes","yes",,"3+","1","1","201-500",0.1527,0.9133
"2018","LVA","42800140","42807493","ISCED 3A","ISCED 3A","male","yes","yes",461.959,491.339,501.529,2.42202,"yes","yes",,"1","3+","3+","201-500",0.3614,1.0516
"2018","LVA","42800114","42802111","ISCED 3A","ISCED 3A","female","yes","yes",544.597,563.533,510.008,5.00319,"yes","yes",,"3+","2","1","26-100",-0.5485,0.0635
"2018","LVA","42800080","42803608","ISCED 3B, C","ISCED 3B, C","male","yes","yes",524.354,461.597,527.056,2.24976,"yes","yes",,"2","2","3+","101-200",0.1506,0.8983
"2018","LVA","42800242","42804967","ISCED 3A","ISCED 3B, C","female","yes","yes",559.552,474.192,465.465,2.96483,"yes","yes",,"1","3+","1","101-200",-0.3555,0.1746
"2018","LVA","42800192","42803857","ISCED 3A","ISCED 3B, C","female","yes","yes",629.033,599.443,585.924,2.29671,"yes","yes",,"2","3+","3+","101-200",0.4827,-0.3666
"2018","LVA","42800291","42800498","ISCED 3A","ISCED 3A","male","yes","yes",396.97,337.829,479.373,2.62165,"yes","yes",,,"3+","2","more than 500",0.6379,0.2412
"2018","LVA","42800068","42806035","ISCED 3A","ISCED 3B, C","male","yes","yes",609.366,478.461,604.272,1.94895,"yes","yes",,"3+","1","2","11-25",-0.1209,0.2034
"2018","LVA","42800111","42807058","ISCED 3A","ISCED 3B, C","male","yes","yes",402.954,390.299,467.908,4.27738,"yes","yes",,"2","3+","2","0-10",0.1955,0.5785
"2018","LVA","42800116","42806253","ISCED 3A","ISCED 3A","female","yes","yes",492.243,509.008,469.868,2.35517,"yes","no",,"2","1","0","26-100",-1.2399,-0.9126
"2018","LVA","42800144","42800918","ISCED 3A","ISCED 3B, C","female","yes","yes",520.49,514.509,548.574,2.08816,"yes","yes",,"3+","2","2","more than 500",0.8613,1.4059
"2018","LVA","42800126","42805795","ISCED 3A","ISCED 3B, C","female","yes","yes",572.26,504.619,449.867,4.83436,"yes","yes",,"3+","3+","2","201-500",0.6536,1.19
"2018","LVA","42800254","42801812","ISCED 3B, C","ISCED 3B, C","male","yes","yes",460.417,401.045,425.451,2.95694,"yes","yes",,"2","2","0","11-25",-1.1709,-0.9212
"2018","LVA","42800106","42805076","ISCED 3B, C","ISCED 3B, C","female","yes","yes",583.194,539.645,576.732,2.24709,"yes","yes",,"1","3+","1","more than 500",-0.7297,0.9631
"2018","LVA","42800069","42805726","ISCED 3A","ISCED 3A","male","yes","yes",564.775,458.414,539.957,1.8869,"yes","no",,"3+","2","2","11-25",-0.2745,-0.7064
"2018","LVA","42800278","42802131","ISCED 3A","ISCED 3A","female","yes","yes",424.192,494.396,476.713,2.15915,"yes","yes",,"3+","2","1","26-100",-0.1331,0.8441
"2018","LVA","42800052","42802463","ISCED 3A","ISCED 3A","female","yes","yes",332.88,442.484,451.924,2.46803,"yes","yes",,"2","1","1","26-100",-0.8056,-0.4122
"2018","LVA","42800273","42804511","ISCED 3A","ISCED 3A","female","yes","yes",525.438,471.312,498.883,3.81183,"yes","yes",,"1","2","1","201-500",-0.6587,0.6753
"2018","LVA","42800034","42803890","ISCED 3A","ISCED 3A","female","yes","yes",544.258,467.41,548.532,4.0959,"yes","yes",,"1","2","1","201-500",-0.3562,1.0645
"2018","LVA","42800258","42801903","ISCED 3B, C","ISCED 3A","female","yes","yes",628.02,584.752,565.421,4.92014,"yes","no",,"1","2","1","26-100",-0.8111,-1.0321
"2018","LVA","42800113","42805070","ISCED 3A","ISCED 3B, C","male","yes","yes",354.835,373.17,357.226,2.48481,"yes","yes",,"1","2","2","0-10",-0.3934,-0.0486
"2018","LVA","42800152","42805193","ISCED 3B, C","ISCED 3A","male","yes","yes",388.146,349.908,447.983,3.8972,"yes","yes",,"3+","3+","2","26-100",0.4601,-0.0517
"2018","LVA","42800025","42800392","ISCED 2","ISCED 2","male","yes","yes",468.469,456.941,458.9,2.34464,"yes","yes",,"2","3+","1","0-10",0.1709,0.0136
"2018","LVA","42800190","42803967","ISCED 3A","ISCED 3A","male","yes","yes",548.289,618.116,634.356,5.36628,"yes","yes",,"1","3+","1","201-500",0.2639,1.2408
"2018","LVA","42800073","42801632","ISCED 3A","ISCED 3A","female","yes","yes",442.753,429.477,463.053,3.5182,"yes","yes",,"2","1","2","26-100",-0.2569,0.4499
"2018","LVA","42800134","42803246","ISCED 3B, C","ISCED 3A","male","yes","yes",529.485,472.748,487.309,5.28773,"yes","yes",,"2","3+","1","0-10",0.2011,-0.0426
"2018","LVA","42800035","42804176","ISCED 3A","ISCED 3A","female","yes","yes",539.842,586.226,498.314,2.4366,"yes","yes",,"1","3+","2","201-500",0.648,1.0345
"2018","LVA","42800143","42803711","ISCED 2","ISCED 2","female","yes","yes",369.463,386.52,373.57,2.27453,"yes","yes",,"2","1","1","26-100",-1.0173,-0.443
"2018","LVA","42800280","42803406","ISCED 3A","ISCED 3A","male","yes","yes",474.326,384.968,431.656,4.76419,"yes","yes",,"3+","2","2","26-100",-0.0383,-0.6412
"2018","LVA","42800110","42803064","ISCED 3B, C","ISCED 2","female","yes","yes",534.135,561.131,526.728,2.1933,"yes","yes",,"2","1","2","26-100",-0.6095,0.0574
"2018","LVA","42800020","42806550","ISCED 3A","ISCED 3B, C","female","yes","yes",609.769,620.62,674.43,2.97738,"yes","yes",,"1","2","1","101-200",-0.8568,0.3526
"2018","LVA","42800238","42802677","ISCED 3A","ISCED 3A","female","yes","yes",471.528,518.151,580.569,2.22371,"yes","yes",,"1","2","0","11-25",-1.1062,-0.5589
"2018","LVA","42800245","42801211","ISCED 3A","ISCED 3A","female","yes","yes",475.995,446.945,529.937,2.4363,"yes","yes",,"2","1","1","26-100",-0.969,-0.2902
"2018","LVA","42800301","42802358","ISCED 3B, C","ISCED 3B, C","female","yes","yes",550.494,586.299,535.672,3.93056,"yes","yes",,"1","3+","2","101-200",-0.0286,0.5469
